Time[s],Pressure altitude [m],GPS altitude [m],GPS Valid,Acceleration x [m/s^2], Acceleration y [m/s^2], Acceleration z [m/s^2], Gyro x [deg/s], Gyro y [deg/s], Gyro z [deg/s]
163.31,261.82,241.53,1,0.06,-0.16,-11.61,1.45,5.54,269.08
163.32,261.79,241.45,1,0.05,-0.16,-11.57,1.96,5.25,271.20
163.33,261.75,241.37,1,0.06,-0.16,-11.57,2.33,5.11,272.26
163.34,261.48,241.29,1,0.06,-0.16,-11.57,3.23,4.72,274.24
163.35,261.13,241.21,1,0.05,-0.17,-11.53,4.08,4.33,275.97
163.36,261.17,241.13,1,0.04,-0.18,-11.43,4.39,4.16,276.71
163.37,261.21,241.05,0,0.04,-0.19,-11.06,5.24,3.72,278.30
163.38,261.20,240.97,0,0.04,-0.20,-10.88,5.60,3.43,279.59
163.39,261.16,240.89,0,0.03,-0.20,-10.88,5.60,3.43,279.57
163.40,260.91,240.81,0,0.03,-0.21,-10.89,6.04,3.13,280.86
163.41,260.58,240.73,0,0.01,-0.21,-10.54,6.49,2.90,281.98
163.42,260.45,240.65,0,0.00,-0.21,-10.23,6.93,2.94,282.59
163.43,260.44,240.57,0,0.00,-0.22,-10.23,7.24,3.05,282.56
163.44,260.26,240.50,0,-0.01,-0.22,-10.23,7.39,3.25,282.41
163.45,260.08,240.42,0,-0.01,-0.23,-10.29,7.56,3.48,282.38
163.46,259.93,240.34,0,-0.01,-0.23,-10.31,7.72,3.78,282.25
163.47,259.94,240.26,1,-0.02,-0.23,-10.35,7.82,4.11,282.12
163.48,259.77,240.19,1,-0.03,-0.23,-10.38,7.89,4.50,281.95
163.49,259.48,240.11,1,-0.03,-0.23,-10.39,7.91,4.60,281.89
163.50,259.25,240.04,1,-0.04,-0.23,-10.27,7.99,5.24,281.76
163.51,259.25,239.96,1,-0.06,-0.23,-10.15,8.12,6.25,281.54
163.52,259.16,239.89,1,-0.07,-0.23,-10.00,8.19,7.00,281.12
163.53,259.10,239.81,1,-0.07,-0.23,-9.98,8.23,7.15,280.94
163.54,259.22,239.74,1,-0.07,-0.23,-10.02,8.46,7.90,280.01
163.55,259.36,239.67,1,-0.08,-0.23,-10.11,8.62,8.54,278.96
163.56,259.56,239.59,1,-0.09,-0.23,-10.47,8.86,9.27,277.28
163.57,259.75,239.52,0,-0.11,-0.24,-10.69,9.19,10.42,274.75
163.58,259.51,239.44,0,-0.11,-0.23,-10.70,9.31,11.28,273.34
163.59,259.17,239.37,0,-0.11,-0.23,-10.72,9.30,11.25,273.40
163.60,258.90,239.30,0,-0.11,-0.24,-10.70,9.63,12.35,270.95
163.61,258.93,239.22,0,-0.14,-0.23,-10.76,10.14,14.02,267.25
163.62,259.45,239.15,0,-0.15,-0.23,-10.81,10.51,15.21,264.62
163.63,259.98,239.07,0,-0.16,-0.23,-10.89,10.83,16.18,262.48
163.64,260.10,239.00,0,-0.16,-0.22,-10.92,11.27,17.29,259.80
163.65,259.97,238.92,0,-0.17,-0.22,-10.80,11.79,18.54,256.57
163.66,259.50,238.85,0,-0.17,-0.22,-10.61,12.38,19.98,252.72
163.67,259.03,238.78,1,-0.19,-0.20,-10.53,13.33,21.90,247.65
163.68,258.97,238.70,1,-0.20,-0.21,-10.46,14.00,23.24,244.43
163.69,259.07,238.63,1,-0.20,-0.21,-10.46,14.06,23.35,244.16
163.70,258.74,238.55,1,-0.20,-0.21,-10.48,16.15,26.99,235.10
163.71,258.25,238.48,1,-0.20,-0.20,-10.58,16.53,27.63,233.44
163.72,258.26,238.40,1,-0.19,-0.20,-10.58,18.23,30.07,225.84
163.73,258.45,238.33,1,-0.19,-0.20,-10.50,18.17,29.99,226.07
163.74,258.47,238.25,1,-0.19,-0.20,-10.50,19.67,31.93,219.99
163.75,258.43,238.18,1,-0.19,-0.20,-10.53,20.72,33.16,215.80
163.76,258.20,238.10,1,-0.18,-0.20,-10.58,21.74,34.20,211.85
163.77,257.88,238.03,0,-0.18,-0.20,-10.53,22.91,35.21,207.76
163.78,257.85,237.95,0,-0.18,-0.20,-10.43,23.47,35.61,205.64
163.79,257.82,237.88,0,-0.18,-0.20,-10.39,23.57,35.69,205.23
163.80,257.66,237.80,0,-0.17,-0.20,-10.42,24.44,36.06,202.44
163.81,257.54,237.73,0,-0.17,-0.21,-10.42,25.43,36.48,199.28
163.82,258.09,237.66,0,-0.17,-0.21,-10.48,25.71,36.47,199.01
163.83,258.61,237.58,0,-0.17,-0.21,-10.55,26.41,36.46,198.29
163.84,258.43,237.51,0,-0.17,-0.22,-10.63,26.61,36.31,198.08
163.85,258.13,237.43,0,-0.16,-0.22,-10.73,26.81,35.99,198.33
163.86,257.88,237.36,0,-0.16,-0.22,-10.78,26.99,35.60,198.74
163.87,257.88,237.29,1,-0.16,-0.23,-10.89,27.09,35.35,198.93
163.88,257.82,237.22,1,-0.16,-0.23,-11.04,27.04,34.97,199.60
163.89,257.75,237.15,1,-0.16,-0.23,-11.04,27.02,34.87,199.76
163.90,257.50,237.08,1,-0.16,-0.22,-10.77,26.83,34.21,201.03
163.91,257.19,237.01,1,-0.16,-0.22,-10.61,26.60,33.56,202.61
163.92,257.14,236.94,1,-0.17,-0.21,-10.54,26.43,32.97,204.29
163.93,257.12,236.87,1,-0.17,-0.22,-10.60,26.13,32.35,206.84
163.94,257.59,236.80,1,-0.17,-0.22,-10.77,25.92,32.08,208.46
163.95,258.11,236.73,1,-0.17,-0.21,-10.73,25.67,31.71,210.17
163.96,257.59,236.66,1,-0.17,-0.20,-10.92,25.45,31.30,211.96
163.97,256.78,236.59,0,-0.17,-0.20,-10.92,25.26,30.74,214.71
163.98,256.89,236.52,0,-0.17,-0.19,-10.90,25.21,30.49,216.32
163.99,257.03,236.45,0,-0.17,-0.19,-10.86,25.20,30.46,216.55
164.00,257.13,236.38,0,-0.17,-0.17,-10.88,25.20,29.98,218.77
164.01,257.07,236.31,0,-0.17,-0.17,-10.86,25.16,29.10,223.13
164.02,256.64,236.24,0,-0.17,-0.17,-10.84,25.13,28.70,225.21
164.03,256.20,236.18,0,-0.16,-0.19,-11.07,25.01,28.26,227.34
164.04,256.36,236.11,0,-0.16,-0.20,-11.32,24.81,27.92,229.35
164.05,256.58,236.04,0,-0.16,-0.21,-11.37,24.09,27.29,232.19
164.06,256.46,235.97,0,-0.15,-0.20,-11.34,23.12,26.52,235.38
164.07,256.29,235.90,1,-0.15,-0.20,-11.34,22.61,26.11,236.96
164.08,255.98,235.83,1,-0.15,-0.18,-11.37,22.24,25.70,238.05
164.09,255.72,235.77,1,-0.14,-0.18,-11.38,21.99,25.43,238.80
